,Job_Title,Company,Location,Salary,Cost of Living
4130,Software Developer,Friendly Consultants,Washington,82500.0,17.64
4131,Software Engineer lll,Allen Institute,Washington,135500.0,17.64
4132,Backend Software Engineer - Bizible,Adobe,Washington,113000.0,17.64
4133,Zillow Offers - Software Development Engineer,Zillow Group,Washington,145000.0,17.64
4134,Software Engineer,Nintendo of America Inc.,Washington,89000.0,17.64
4135,Software Development Engineer(SDE),Pactera,Washington,107500.0,17.64
4136,Information Technology Manager,Kitsap Community Resources,Washington,71940.0,17.64
4138,FRL Software Engineer - Interactions,Facebook,Washington,109000.0,17.64
4139,Software Development Engineer (In-Vehicle Experience),Xevo,Washington,126000.0,17.64
4140,"Software Development Engineer, Zillow Offers",Zillow Group,Washington,143500.0,17.64
4141,Software Engineer - Network Software,DELL,Washington,108500.0,17.64
4142,Software Debugging Engineer- 66803,"Advanced Micro Devices, Inc.",Washington,110000.0,17.64
4143,Frontend Software Engineer 1,Vizio Inc.,Washington,101500.0,17.64
4144,Software Development Engineer in Test,Smartsheet,Washington,129000.0,17.64
4146,Front-End Developer/Designer,Two Barrels,Washington,65000.0,17.64
4147,Software Development Manager,Liberty Mutual Insurance,Washington,152750.0,17.64
4148,Sailboat Yacht Broker,Dream Yacht Charter,Washington,160000.0,17.64
4149,Front-End Web Developer,Two Barrels,Washington,65000.0,17.64
4150,Principal Software Developer - Direct Service & Claims,Liberty Mutual Insurance,Washington,134700.0,17.64
4151,Police Officer (Entry Level),City of Puyallup,Washington,85782.0,17.64
4153,IT Analyst Programmer 2; REOPENED 5/1/19,Spokane County Washington,Washington,58590.5,17.64
4154,Full Time Content Writer @ Tech Company,GoToTags,Washington,50000.0,17.64
4158,Senior Software Developer,Liberty Mutual Insurance,Washington,104850.0,17.64
4159,Video Editor/Videographer,Maritime Training Services,Washington,30000.0,17.64
4160,DSHS IT Systems Specialist,State of Washington Dept. of Social and Health Ser...,Washington,70092.0,17.64
4161,Epidemiologist I,Tacoma-Pierce County Health Department,Washington,70449.5,17.64
4162,Systems Data Analyst,BiSoft,Washington,85000.0,17.64
4163,Principal / Senior Software Developer,Liberty Mutual Insurance,Washington,123900.0,17.64
4165,Information Specialist (ITS5 2019-04466) NP Lacey,State of Washington Employment Security Department,Washington,77340.0,17.64
4169,Staff Accountant,Zumiez Inc,Washington,51500.0,17.64
4170,Junior Systems Engineer,"MKS2, LLC",Washington,55000.0,17.64
4171,Grounds Services Specialist 2,Pierce College District,Washington,30368.0,17.64
4172,Associate Dean of College & Career Pathways,Renton Technical College,Washington,85000.0,17.64
4177,DSHS Business Intelligence SQL Database Developer (in-traini...,State of Washington Dept. of Social and Health Ser...,Washington,71358.0,17.64
4179,Cleveland High School - CTE/Engingeering & Computer Teacher...,Seattle Public Schools,Washington,84139.0,17.64
4181,System Analyst,BiSoft,Washington,85000.0,17.64
4182,Full stack developer-Back End,Integral GIS,Washington,80000.0,17.64
4184,Police Officer (Advanced Entry-Level),City of Puyallup,Washington,93138.0,17.64
4185,Entry Level Power Systems Test Technician,"Taurus Power & Controls, Inc.",Washington,39500.0,17.64
4186,Software Engineer - Build Infrastructure,Facebook,Washington,100000.0,17.64
4187,Software Development Engineer,Calabria Group,Washington,97500.0,17.64
4188,Software Test Engineer,Wipro,Washington,69500.0,17.64
4189,Staff Software Engineer MA,Visa,Washington,126000.0,17.64
4190,Web / Front End Software Engineer,Sage Bionetworks,Washington,127500.0,17.64
4191,Game Development Engineer,Zhurosoft,Washington,98500.0,17.64
4192,IT Technician-Temporary Role,Zones,Washington,53000.0,17.64
4193,Senior Software Engineer,JP Morgan Chase,Washington,120500.0,17.64
4194,Technology Services Business Systems Analyst,Renton School District,Washington,62000.0,17.64
4195,Software Engineer - Customer Experience,Qualtrics,Washington,85000.0,17.64
4196,Software Development Engineer - Platform (Level dependent on...,Maana,Washington,99000.0,17.64
4197,Software Tester / Technical Analyst,Schlosser Geographic Systems,Washington,58500.0,17.64
4200,Junior Software Engineer,Kaseware,Denver,60000.0,13.87
4201,Commercial Project Administrator,Roof Check Inc.,Denver,57500.0,13.87
4204,Library Assistant II - Books & Borrowing Department,Denver Public Library,Denver,37710.5,13.87
4207,Entry Level Software Engineer,HCL America,Denver,60000.0,13.87
4209,Bioinformatician,selfdecode.com,Denver,130000.0,13.87
4213,Associate IT Developer - Denver County Court,City and County of Denver,Denver,90449.0,13.87
4217,Police Records Technician,City of Fort Lupton,Denver,38012.0,13.87
4218,Full Stack Software Engineer,PolyPort,Denver,107500.0,13.87
4220,"REPRESENTATIVE, HUMAN RESOURCES HIRING",Denver Public Schools,Denver,43008.5,13.87
4221,Background Investigator (7 Openings),ACI Federal™,Denver,38000.0,13.87
4223,Library Assistant II - Virginia Village Branch,Denver Public Library,Denver,37710.5,13.87
4224,ACCOUNTING SPECIALIST I/II - UTILITY BILLING,City of Thornton,Denver,47945.5,13.87
4226,"Programmer, UML, C++",Matthew Noah,Denver,167500.0,13.87
4227,Software Engineer,Notion,Denver,105000.0,13.87
4229,Associate - Software Engineer (Java),Charles Schwab,Denver,94500.0,13.87
4230,Software Engineer with Data Experience,Nasdaq,Denver,92000.0,13.87
4231,"Developer Programs Engineer, Cloud SQL",Google,Denver,92000.0,13.87
4232,Software Engineer II,Harvest Strategy Group,Denver,95000.0,13.87
4233,Software Engineer - API,Vantiv,Denver,85000.0,13.87
4235,"Software Engineer, Solutions (JS, HTML/CSS)",talentarchitect.com,Denver,96000.0,13.87
4236,"Software Engineer, C++",Beatport,Denver,96000.0,13.87
4237,"Operations Assistant–Computer Manufacturer, IT Outsourcing &...",TrinWare,Denver,46000.0,13.87
4238,Reporting Software Engineer,Recondo Technology,Denver,92500.0,13.87
4239,Software Development Engineer (Web),Workday,Denver,99500.0,13.87
4240,Dealership Service Software Trainers,Auto.Live Automotive,Denver,58500.0,13.87
4241,Software Engineer I- Embedded,DISH Network,Denver,83500.0,13.87
4243,Unity Software Engineer,INTERVOKE,Denver,93500.0,13.87
4244,Software Engineer,Nexleaf Analytics,Denver,90000.0,13.87
4246,Software Engineer,Aptology,Denver,100000.0,13.87
4248,Junior Software Engineer,SciTec,Denver,80000.0,13.87
4249,"Chemist, GS-1320-5/7/9/11 (DEU-DP)",US Department of the Interior,Denver,62708.5,13.87
4250,Information Analyst III,RTD,Denver,56914.5,13.87
4253,"SPECIALIST, STRATEGIC COMMUNICATIONS",Denver Public Schools,Denver,64352.5,13.87
4254,Receptionist/Administrative Assistant,Bloomfield Investment Group,Denver,45000.0,13.87
4257,Learning Program Specialist - Human Resources Department,Denver Public Library,Denver,66473.0,13.87
4259,Entry Level - Salaried Real Estate Agent,BlueMatch,Denver,63000.0,13.87
4261,Executive Assistant/Office Manager,SLANG Worldwide/Organa Brands,Denver,50000.0,13.87
4263,Junior Full Stack Developer,"Great Western Building Systems, LLC",Denver,45000.0,13.87
4264,AP Specialist,CFS Denver,Denver,42500.0,13.87
4265,Business Development Executive,Project Resources Group Inc,Denver,40000.0,13.87
4267,Business Systems Analyst,"City of Aurora, CO",Denver,82399.0,13.87
4268,Software Engineer,SciTec,Denver,90000.0,13.87
4270,Project Manager/ Business Analyst (Entry/Mid Level),IMMERGE,Denver,75000.0,13.87
4271,Desktop Support Technician,Namaste Solar,Denver,43000.0,13.87
4272,Office Manager/Administrative Assistant,"ZBeta Consulting, Inc.",Denver,57500.0,13.87
4275,Quality Assurance Specialist-Telecom,Perigee Integrations,Denver,77500.0,13.87
4279,Spectrum Monitoring software engineer.,MVS Inc,Denver,81500.0,13.87
4280,Executive Assistant,Physician's Choice,Denver,65000.0,13.87
4282,Account Executive - Online Division,Grand Canyon Education,Denver,65000.0,13.87
4283,Customer Support Specialist,InVerify,Denver,41500.0,13.87
4285,Recreation Fitness Coordinator,City of Lafayette,Denver,57585.0,13.87
4288,Quality Assurance Specialist,"CRJ Ventures, LLC",Denver,70000.0,13.87
4289,Digital Customer Relations Liaison,RTD,Denver,56914.5,13.87
4290,SaaS Implementation Specialist,Mobile Solutions,Denver,50000.0,13.87
4291,Lead Software Engineer,Nasdaq,Denver,177500.0,13.87
4295,Software Account Manager,PlanIt Geo,Denver,80000.0,13.87
4296,Customer Service Representative,American Family Insurance,Denver,35000.0,13.87
4297,COMMUNITY CONNECTIONS COORDINATOR,City of Thornton,Denver,71124.5,13.87
4301,Frontend Developer - CPT OPT,The Plum Tree Group,Denver,60000.0,13.87
4304,IT Support Specialist,CollegeInvest,Denver,70000.0,13.87
4305,Information Technology Project Manager,Commerce City,Denver,85378.5,13.87
4306,DevOps Engineer,SOLUTE,Denver,100000.0,13.87
4310,University Graduate Hire - Software & QA Engineer (CIBU),NetApp,Denver,98000.0,13.87
4311,Software Quality Engineer (Greenwood Village Colorado),patientNOW,Denver,79500.0,13.87
4312,Software Developer,Topcon,Denver,91000.0,13.87
4313,Django Software Engineer,Fusionbox,Denver,107500.0,13.87
4314,Cloud Software Developer - Cloud & Cognitive Software,IBM,Denver,103000.0,13.87
4315,Backend Engineer - Telecommute,Doctor On Demand,Denver,110500.0,13.87
4316,Associate Software Engineer - Alteryx Designer,"Alteryx, Inc.",Denver,104500.0,13.87
4317,Full Stack Test Engineer,AbsenceSoft,Denver,100500.0,13.87
4319,"Software Engineer, SketchUp Desktop Client Team-C++",Trimble Inc.,Denver,95000.0,13.87
4320,Sr. Software engineer,Xavient Information Systems,Denver,120500.0,13.87
4321,Software Engineer,VieCure,Denver,92500.0,13.87
4323,React Web/Java Spring Full-Stack Developer,Spire Digital,Denver,97000.0,13.87
4324,Backend Engineer,Pie Insurance,Denver,119500.0,13.87
4326,Front End Developer,BioTRUST Nutrition,Denver,79000.0,13.87
4327,Digital Software Development Supervisor,Caterpillar,Denver,123500.0,13.87
4328,Software Developer 2,Comcast,Denver,118000.0,13.87
4329,"Manager, Software Engineering",BOEING,Denver,78500.0,13.87
4330,Software Engineer (Full Stack),NetApp,Denver,111500.0,13.87
4331,"Software Engineer, Product",Gusto,Denver,117000.0,13.87
4333,Senior Software Developer,Woodridge Software,Denver,119500.0,13.87
4334,Senior Software Engineer (JavaScript),Hotel Engine,Denver,94500.0,13.87
4335,Sr. Software Developer,Flexential,Denver,122500.0,13.87
4336,.NET Software Developer,"Midwest PMS, LLC",Denver,82500.0,13.87
4337,Software Engineer (Data),Proofpoint,Denver,118000.0,13.87
4338,Full stack Software Engineer,AWS,Denver,103500.0,13.87
4339,"Office Admin - Denver, CO",Anheuser-Busch,Denver,47600.0,13.87
4340,Software Developer,Radiant Solutions,Denver,106500.0,13.87
4341,Software Architect,Lerner Management Consulting,Denver,123000.0,13.87
4342,Full Stack .Net Developer,Cyber Tech Group Inc,Denver,72500.0,13.87
4343,Embedded Software Engineer,AlliantRG,Denver,107500.0,13.87
4344,"Engineer 1, Software Development",Comcast,Denver,103500.0,13.87
4345,Systems Administrator - Full-Time,Foothills Park & Recreation District,Denver,74714.5,13.87
4347,Software Implementation Engineer,Itential,Denver,99000.0,13.87
4348,"Software Engineer, Growth",Gusto,Denver,111500.0,13.87
4349,"BSI Software Developer, Broadcast Systems",Westwood One,Denver,90000.0,13.87
4350,Software Development Engineer II,Knowledge Anywhere,Denver,107000.0,13.87
4352,Director Software Engineering,Transamerica,Denver,146000.0,13.87
4353,Make over 10k per month,lemonde management,Denver,75000.0,13.87
4354,Software Developer II,Entrust Datacard,Denver,103000.0,13.87
4355,"Software Engineer, API",ReCharge Payments,Denver,100000.0,13.87
4356,"Associate, Big Data Software Engineer, Financial Services",KPMG,Denver,129000.0,13.87
4357,"Eng 4, Software Dev & Engineering",Comcast,Denver,93500.0,13.87
4358,"CTE I, CULINARY ARTS - LEGACY OPTIONS HIGH SCHOOL",Denver Public Schools,Denver,51746.0,13.87
4359,"Category Manager - Denver, CO",Anheuser-Busch,Denver,86405.0,13.87
4362,Account Executive,England Logistics,Denver,52500.0,13.87
4364,Full Charge Bookkeeper/Accountant,"Cooper Development, Inc.",Denver,54000.0,13.87
4367,Corporate Trainer,Colorado Insurance,Denver,43250.0,13.87
4368,Administrative Specialist I,City of Greeley,Denver,33592.0,13.87
4369,Integrations Developer,University of Colorado,Denver,85000.0,13.87
4371,IT Business Systems Analyst,Namaste Solar,Denver,52500.0,13.87
4374,Software Architect - Downtown Denver Office,DISH Network,Denver,134000.0,13.87
4375,Product Owner,Cherwell Software,Denver,80500.0,13.87
4376,Software Developer,Group Voyagers,Denver,100000.0,13.87
4379,Front End Developer (Mid-Level),Sovos Compliance,Denver,112000.0,13.87
4380,Software Development Project Manager,Flatirons Solutions,Denver,131500.0,13.87
4381,Front-End Software Engineer,ARGUS International Inc.,Denver,95500.0,13.87
4382,Software Engineer,Northstrat,Denver,96500.0,13.87
4383,"Software Engineer, Aerospace Industry",Churchill Navigation,Denver,106500.0,13.87
4384,Sr Software Dev. Engineer / Server- Side Dev.,AETNA,Denver,112500.0,13.87
4385,Experienced Software Engineer - People Experience,Workday,Denver,104000.0,13.87
4387,Program Manager,SOLUTE,Denver,115000.0,13.87
4388,Associate Software Engineer,MCA Connect,Denver,113000.0,13.87
4389,"Software Engineer, Internal Services - Bluprint (NBCUniversa...",NBCUniversal,Denver,121500.0,13.87
4390,Customer Advocate,Zen Planner,Denver,37000.0,13.87
4391,Resource Management Assistant,US Department of Agriculture,Denver,52806.0,13.87
4392,Software Engineer,Boom Supersonic,Denver,99000.0,13.87
4393,Backend Developer,Brandzooka,Denver,108000.0,13.87
4394,Ladder Logic Programmer,Isolate Extraction Systems Inc.,Denver,60000.0,13.87
4395,Software Engineer,Cloudability,Denver,111000.0,13.87
4396,Software Engineer - Long Term Care,Swisslog,Denver,87500.0,13.87
4397,Software Developer in Test,Allegion,Denver,92500.0,13.87
4398,Full Stack Developers,For The Record,Denver,109500.0,13.87
4399,Software Developer - Rocktec Automation,"Epiroc USA, LLC",Denver,99000.0,13.87
4402,Data Integrations Engineer,University of Colorado,Denver,65000.0,13.87
4403,Enterprise Applications Manager,"City of Littleton, CO",Denver,123437.0,13.87
4406,Support Engineer,Integritek,Denver,60000.0,13.87
4407,Greenhouse Manager,Catalyst BC,Denver,70000.0,13.87
4411,"Coordinator, Community ESL",Community College of Aurora,Denver,43000.0,13.87
4413,Staff Consultant,AppTier LLC,Denver,67500.0,13.87
4416,Risk Management Technician,"City of Aurora, CO",Denver,57772.0,13.87
4417,Full Stack Software Developer,Gogo Business Aviation,Denver,103500.0,13.87
4419,Patient Financial Specialist,OnPoint Medical Group,Denver,31000.0,13.87
4420,Claims - Field Claims Representative,The Cincinnati Insurance Companies,Denver,61425.0,13.87
4421,"Software Developer Intermediate--Lakewood, CO",Technatomy Corporation,Denver,79000.0,13.87
4422,IT Technician,Denver Academy,Denver,45000.0,13.87
4423,Manufacturing Quality Control Specialist,CoorsTek,Denver,49500.0,13.87
4424,.NET Software Engineer,MRI Software,Denver,101500.0,13.87
4425,"Software Engineer, Infrastructure",Gusto,Denver,98500.0,13.87
4427,Software Engineer,ReCharge Payments,Denver,107500.0,13.87
4429,Applications and Support Technician - Inkjet,Industrial Inkjet Ltd USA,Denver,50000.0,13.87
4430,Technical Support Representative I,eGauge Systems,Denver,42500.0,13.87
4436,Sr. Software Engineer - ERP,RTD,Denver,100577.5,13.87
4437,Senior Software Engineer II,DeNovo Solutions,Denver,118000.0,13.87
4438,Simulation Software Engineer IC3,Syncroness,Denver,91000.0,13.87
4439,SDET Intern,ProtectWise,Denver,95500.0,13.87
4440,Senior Software Engineer,SciTec,Denver,140000.0,13.87
4441,Software Engineer,Trimble Inc.,Denver,85000.0,13.87
4442,QA Automation Engineer,ReedGroup,Denver,98500.0,13.87
4443,5G Software: Systems Test Engineer,ProMedia Careers,Denver,89500.0,13.87
4444,Sr Full Stack NET Developer - Portfolio Managment and Tradin...,Charles Schwab,Denver,107000.0,13.87
4445,Software Engineer - Backend / Cloud,Carbon Black,Denver,130000.0,13.87
4446,Senior Web Software Engineer,Code42 Software,Denver,127500.0,13.87
4447,Software Engineer - Cloud Monitoring,Splunk,Denver,125000.0,13.87
4448,Engineer Software,Northrop Grumman,Denver,115000.0,13.87
4449,Full Stack Software Engineer,Spectra Logic,Denver,99500.0,13.87
4450,Software Systems Engineer,IntellectFaces,Denver,98000.0,13.87
4451,Senior Software Developer *Boulder/Broomfield area,CGG,Denver,134500.0,13.87
4452,Full Stack Engineer,Artifact Uprising,Denver,101000.0,13.87
4454,Lead Senior Software Developer,S&P Global,Denver,126500.0,13.87
4455,Sr Advanced Software Engineer,Honeywell,Denver,119500.0,13.87
4456,Senior .NET Developer - Technology Services,City and County of Denver,Denver,103361.5,13.87
4457,Systems Engineer,Red Robin,Denver,94500.0,13.87
4458,Software Engineer - (C++),Spectra Logic,Denver,103500.0,13.87
4459,.NET Developer,Deloitte,Denver,86500.0,13.87
4460,Scrum Master,Switchfly,Denver,105000.0,13.87
4461,SECURITY SPECIALIST (POLYGRAPH),US Department of Defense,Denver,72092.0,13.87
4463,Tier 2 Tech Support,Technology Response Team,Denver,42500.0,13.87
4464,Medical Cannabis Retail Store Manager,Urban Farmer Services,Denver,40250.0,13.87
4465,Engineer - ITS Software,Thompson School District R2-J,Denver,65562.0,13.87
4466,IT Consultant and Client Manager,CNT Group,Denver,70000.0,13.87
4467,Web Developer & Analytics Professional,University of Colorado,Denver,57119.0,13.87
4468,Graphic Designer,Dhos Inc,Denver,65000.0,13.87
4470,Program Manager,Adaptive Innovations Corp.,Denver,87500.0,13.87
4471,Property Manager,Atlas Real Estate Group,Denver,55000.0,13.87
4474,Project Assistant,"Velocity Dynamics, LLC",Denver,41500.0,13.87
4475,CSDMS Research Software Engineer,University of Colorado Boulder,Denver,67500.0,13.87
4476,AV Project Manager for High-End Residential,HDMI Staffing,Denver,75000.0,13.87
4478,Oil & Gas Marketing/Revenue Analyst I,"Foundation Energy Management, LLC",Denver,41500.0,13.87
4479,CO - High Earning Potential - Fun Culture!,SelectQuote Insurance Services,Denver,110500.0,13.87
4480,Entry-Level Software Tester,Cepeda Systems & Software Analysis,Huntsville,62500.0,10.97
4481,Jr. Computer Programmer,PALCO,Huntsville,41000.0,10.97
4482,Software Developer,"Cintel, Inc.",Huntsville,84000.0,10.97
4483,Web Developer / Programmer,GigaParts,Huntsville,45000.0,10.97
4484,Web Developer,iWebVisit.com,Huntsville,56000.0,10.97
4485,Safety Compliance Officer,White Oak Transportation,Huntsville,37500.0,10.97
4492,Animal Services Officer (Grade 11),"City of Huntsville, AL",Huntsville,42266.0,10.97
4495,Contract Specialist,Federal Bureau of Investigation,Huntsville,71500.0,10.97
4496,Software Developer,Raytheon,Huntsville,92500.0,10.97
4497,Software Engineer,"Craft Designs, Inc",Huntsville,61000.0,10.97
4499,Software Programmer,Hexagon PPM,Huntsville,119000.0,10.97
4500,Planner Software Developer - #20190425-118,"Penta Research, Inc.",Huntsville,111000.0,10.97
4501,Java Developer,"DSI, INC.",Huntsville,92000.0,10.97
4502,Software Development Engineer,Mentor Graphics,Huntsville,69000.0,10.97
4503,Software Test Engineer_AMCS,SAIC,Huntsville,80500.0,10.97
4504,IT Technician,Inline Electric Supply,Huntsville,35000.0,10.97
4505,Software Quality Engineer,Wavelink Incorporated,Huntsville,73500.0,10.97
4506,Software Developer (Clearance Required),"Cimarron Software Service, Inc",Huntsville,98500.0,10.97
4507,JSEG Software Systems Engineer (Entry to Mid-Level),Bevilacqua Research Corporation,Huntsville,91000.0,10.97
4508,Full Stack Software Developer,Booz Allen Hamilton,Huntsville,106500.0,10.97
4509,Software Engineer (2019-0320-C139),"TriVector Services, Inc.",Huntsville,92500.0,10.97
4510,Software Engineer – Cyber,LOCKHEED MARTIN CORPORATION,Huntsville,102500.0,10.97
4511,Software Engineer,Oasys Inc.,Huntsville,85000.0,10.97
4512,Software Engineer,E4 Technology Inc.,Huntsville,91000.0,10.97
4513,Software Tester,System Dynamics Intl,Huntsville,66000.0,10.97
4514,Tactical Decision Aids Software Test Engineer - Junior Level,Dynetics,Huntsville,89500.0,10.97
4515,SOFTWARE ENGINEER,"BARON SERVICES, INC.",Huntsville,121000.0,10.97
4516,Software Engineer,Booz Allen Hamilton,Huntsville,94000.0,10.97
4517,Network Management / Information Technology Specialist (Leve...,Qualis Corporation,Huntsville,50000.0,10.97
4518,"Software Development Specialist II, III","1) Davidson Technologies, Inc.",Huntsville,104000.0,10.97
4519,Software Defined Radio Programmer/ Analyst,GAN Corp,Huntsville,77500.0,10.97
4520,Software Systems Engineer,Intrepid,Huntsville,97500.0,10.97
4521,Software Engineer,"PPT Solutions, Inc.",Huntsville,93500.0,10.97
4522,Software Tester,Technology Management Training Group,Huntsville,94000.0,10.97
4523,Software Engineer,Verity Integrated Systems,Huntsville,85000.0,10.97
4524,Intermediate Multi Core Software Engineer (2019-0125-D061),"TriVector Services, Inc.",Huntsville,98500.0,10.97
4525,Software Tester,"Kord Technologies, Inc.",Huntsville,72000.0,10.97
4526,Animal Services Customer Support Clerk (Grade 9),"City of Huntsville, AL",Huntsville,35588.5,10.97
4529,Research Associate I/Information Technology and Systems Cent...,The University of Alabama in Huntsville,Huntsville,40644.5,10.97
4531,Marketing & Events Coordinator/College of Business/RV4491,The University of Alabama in Huntsville,Huntsville,42500.0,10.97
4533,CNC Operator/Programmer,LPM Inc.,Huntsville,40000.0,10.97
4534,OPERATIONS RESEARCH ANALYST,US Department of Defense,Huntsville,97835.5,10.97
4536,Technician II - IS Department,Port of Huntsville,Huntsville,52053.5,10.97
4539,County Program Technician,US Department of Agriculture,Huntsville,42507.0,10.97
4541,Branch Manager,Apex Restoration DKI,Huntsville,60000.0,10.97
4543,Resident Director/Housing & Residence Life/RL4485,The University of Alabama in Huntsville,Huntsville,31000.0,10.97
4544,340b Compliance Specialist,Thrive Alabama,Huntsville,56300.0,10.97
4548,Director of Professional Development/College of Professional...,The University of Alabama in Huntsville,Huntsville,87500.0,10.97
4549,Warehouse Supervisor,"Seedson, Inc",Huntsville,40000.0,10.97
4551,Social Worker II,Thrive Alabama,Huntsville,51400.0,10.97
4552,"Engineer, Software",Universities Space Research Association,Huntsville,79000.0,10.97
4553,Software Engineer,"NTA, Inc.",Huntsville,94500.0,10.97
4554,Cyber Security Analyst,"Summit Technical Solutions, LLC",Huntsville,87500.0,10.97
4555,"Software Test Engineer - Huntsville, AL - ASL",Georgia Tech Research Institute,Huntsville,94000.0,10.97
4556,Software Design Engineer,"Torch Technologies, Inc.",Huntsville,85000.0,10.97
4557,Staff Accountant,"Guyse Industries, Inc.",Huntsville,37500.0,10.97
4558,Senior Java Software Developer,Cepeda Systems & Software Analysis,Huntsville,110000.0,10.97
4559,SOFTWARE/SYSTEMS ENGINEER – SCRUM MASTER,QTEC Aerospace,Huntsville,116500.0,10.97
4561,"Sr. Software Developer - Huntsville, AL","Davidson Technologies, Inc.",Huntsville,110500.0,10.97
4562,Production Supervisor (First Shift),HDT Global,Huntsville,67000.0,10.97
4564,GENERAL ENGINEER,US Department of Defense,Huntsville,136576.0,10.97
4566,Full-Stack Developer,Teledyne Brown Engineering Inc,Huntsville,100000.0,10.97
4567,Systems Engineer (Multiple Candidates),PassionHR,Huntsville,97500.0,10.97
4568,Book Keeper,Mr. Handyman of Huntsville,Huntsville,37500.0,10.97
4569,A/V Field Service Technician,Applied Global Technologies (AGT),Huntsville,37500.0,10.97
4573,Systems Engineer,Science Referral Network,Huntsville,135000.0,10.97
4574,Controller,AFS Foundation & Waterproofing,Huntsville,91000.0,10.97
4575,Windows Systems Analyst,COLSA,Huntsville,70500.0,10.97
4576,ELECTRONIC ENGINEER,US Department of the Air Force,Huntsville,95528.5,10.97
4577,Mid-Level Systems Engineer,Cepeda Systems & Software Analysis,Huntsville,85500.0,10.97
4579,Software Engineer Sr,SAIC,Huntsville,105000.0,10.97
4580,Lead Software Engineer,Mitre Corporation,Huntsville,124000.0,10.97
4581,GPT OPT Software Engineer,Radiance Technologies Inc.,Huntsville,101500.0,10.97
4582,IBCS Computer Systems Analyst,"Integration Innovation, Inc. (i3)",Huntsville,91500.0,10.97
4583,Systems Analyst,"The AEgis Technologies Group, Inc.",Huntsville,99000.0,10.97
4584,Systems Engineer,Thompson Gray Inc.,Huntsville,82000.0,10.97
4585,Systems Engineer,SAIC,Huntsville,111000.0,10.97
4587,Accouting Position - Temporary Position,Progress Rail Services Corp.,Huntsville,36000.0,10.97
4588,"Senior Software Developer - CSI Huntsville, AL",Foreground Security,Huntsville,120500.0,10.97
4590,Software Engineer 2/3 (Sec+ cert required),Northrop Grumman,Huntsville,124500.0,10.97
4591,Production Superintendent,WestRock,Huntsville,64500.0,10.97
4594,Senior Software Developer - UAS Programs,Dynetics,Huntsville,103500.0,10.97
4595,"Software Engineer - Java, Agile, Enterprise Services",LOCKHEED MARTIN CORPORATION,Huntsville,97500.0,10.97
4596,Software Engineer Senior,LOCKHEED MARTIN CORPORATION,Huntsville,101500.0,10.97
4597,Senior Software Engineer,GAN Corp,Huntsville,102000.0,10.97
4598,Accountant,"Mental Health Center of North Central Alabama, Inc...",Huntsville,42000.0,10.97
4599,Data Scientist,Leidos,Huntsville,127000.0,10.97
4602,Business Systems Analyst,StandardAero,Huntsville,90500.0,10.97
4603,Mid-level Systems Engineer (2018-1030-D-050),"TriVector Services, Inc.",Huntsville,97000.0,10.97
4605,Systems Engineer,Boecore,Huntsville,101000.0,10.97
4606,Agile Software Engineer,ASRC Federal Holding Company,Huntsville,111500.0,10.97
4607,DevOps Engineer,Sanmina Corporation,Huntsville,102000.0,10.97
4608,Automation Senior Engineer 1st Shift,Rainsville Technology Inc,Huntsville,107000.0,10.97
4609,Sr Systems Engineer,Collins Aerospace,Huntsville,99000.0,10.97
4612,Senior Account Executive,PassionHR,Huntsville,70000.0,10.97
4613,Software Engineer / Principal Software Engineer (Ada),Northrop Grumman,Huntsville,123500.0,10.97
4615,SysML/UML - Systems Engineer,Dynetics,Huntsville,102000.0,10.97
4616,Systems Engineer,Scientific Research Corporation,Huntsville,95500.0,10.97
4617,Principal Systems Engineer-BMDS,Northrop Grumman,Huntsville,98500.0,10.97
4619,"Controls Specialist, Subject Matter Expert",Facebook,Huntsville,97000.0,10.97
4620,Sr. Principal Systems Engineer-BMDS,Northrop Grumman,Huntsville,109000.0,10.97
4621,Systems Engineer - Intermediate,MbSolutions Inc,Huntsville,104500.0,10.97
4622,Missile System Software Analyst,Radiance Technologies Inc.,Huntsville,67000.0,10.97
4623,Aerospace Systems Engineer,"Cintel, Inc.",Huntsville,100000.0,10.97
4624,Director of Enterprise Applications/Office of Information Te...,The University of Alabama in Huntsville,Huntsville,102500.0,10.97
4625,Systems Engineer,"EOS Defense Systems USA, Inc.",Huntsville,103000.0,10.97
4626,MISSILE DEFENSE SYSTEMS & SOFTWARE TEST ENGINEER,QTEC Aerospace,Huntsville,85500.0,10.97
4627,System Engineering and M&S VV&A,"The AEgis Technologies Group, Inc.",Huntsville,95500.0,10.97
4630,SW Reverse Engineer,Invariant Corporation,Huntsville,88500.0,10.97
4632,Network Engineer (II),Nolij Consulting,Huntsville,65500.0,10.97
4633,Budget/Financial Analyst (Part-Time),SAIC,Huntsville,64500.0,10.97
4635,Missile Defense Software Engineer Job ID 9961,Space Dynamics Laboratory,Huntsville,120000.0,10.97
4636,Senior Software Engineer,LOCKHEED MARTIN CORPORATION,Huntsville,100500.0,10.97
4637,JSEG Software Engineer (Senior Level),Jacobs,Huntsville,98500.0,10.97
4638,RN Medical Reviewer II,Palmetto GBA,Huntsville,60000.0,10.97
4639,Guidance and Control Systems Engineer,"Torch Technologies, Inc.",Huntsville,138000.0,10.97
4640,Systems Engineer- Servers and Networking,"DESE Research, Inc.",Huntsville,102000.0,10.97
4641,UX Designer,Dynetics,Huntsville,103500.0,10.97
