,Job_Title,Company,Location,Salary,Cost of Living
3550,Senior Software Engineer - Full Stack,Zocdoc,"New York, NY 10012 (Little Italy area)",152000.0,15.97
3551,"Software Engineer, Co-Op","Amplify Education, Inc.","Brooklyn, NY",92000.0,15.97
3552,Senior Software Engineer: Web & Mobile,Oscar Insurance,"New York, NY 10012 (Little Italy area)",139500.0,15.97
3553,Sr. Software Engineer,AccountantsWorld,"Hauppauge, NY 11788",105000.0,15.97
3554,Software Engineer (Backend),WeWork,"New York, NY",135000.0,15.97
3555,Full-Stack Software Engineer,Nautilus Labs,"New York, NY",126500.0,15.97
3556,Computer Systems Analyst,NYC Technology Consulting,"New York, NY",118000.0,15.97
3557,Sr. Software Development Engineer,1010data,"New York, NY",146500.0,15.97
3558,Systems Engineer,Boyce Technologies,"Long Island City, NY 11101",125000.0,15.97
3559,Software Engineer - IBD Equity Syndicate Engineering,Goldman Sachs,"New York, NY 10282 (Tribeca area)",156000.0,15.97
3560,Software Engineer - Frontend - Uber For Business (NYC),Uber,"New York, NY 10018 (Clinton area)",138500.0,15.97
3561,UI / Full Stack Software Engineer - Digital Investment Bank,JP Morgan Chase,"New York, NY 10179 (Midtown area)",152000.0,15.97
3562,Software Engineer,Expa,"New York, NY",127000.0,15.97
3563,Software Engineer/Test (multiple openings),"Decilog, Inc.","Melville, NY 11747",91000.0,15.97
3564,Polyglot Software Engineer,Cloudreach,"New York, NY",115500.0,15.97
3565,Senior Software Developer with Mobile Skills,ThoughtWorks,"New York, NY 10016 (Gramercy area)",139500.0,15.97
3566,Software Developer with Go Language experience,Horizon Consulting,"New York, NY",92500.0,15.97
3567,Frontend Engineer,Fourpost,"New York, NY 10018 (Clinton area)",112500.0,15.97
3568,Software Development Engineer,"MedAllies, Inc.","Fishkill, NY 12524",106500.0,15.97
3569,Software Engineer (New York),Itiviti,"New York, NY",116500.0,15.97
3570,C# Software Developer,National Response Corporation,"Great River, NY 11739",82500.0,15.97
3571,"Director, Software Engineering",Twitter,"New York, NY",139000.0,15.97
3573,Community Outreach Data Analyst,New York City DEPARTMENT OF CITY PLANNING,"New York, NY 10005 (Financial District area)",67500.0,15.97
3574,JAVA DEVELOPER,New York City HRA/DEPT OF SOCIAL SERVICES,"Brooklyn, NY",117500.0,15.97
3576,UI Developer,IBM,"New York, NY 10002 (Lower East Side area)",115000.0,15.97
3577,Staff Software Engineer,Namely,"New York, NY",146500.0,15.97
3578,Train Control System Engineer,SYSTRA Consulting Inc,"New York, NY 10018 (Clinton area)",93000.0,15.97
3579,Sr Software Engineer (AdServing),Yieldmo,"New York, NY",165000.0,15.97
3580,Software Engineer,Network Engineering & Systems Technology,"New York, NY",122000.0,15.97
3581,Full Stack .Net Software Engineer – Manager/Lead - Telecommu...,AMC HEALTH,"New York, NY 10006 (Financial District area)",137500.0,15.97
3582,Software Dev Engineer 1,Medisked,"Rochester, NY 14607 (East Avenue area)",89000.0,15.97
3583,Carrier Graduate Hire Program- Software Development Engineer,Carrier,"Pittsford, NY",95000.0,15.97
3584,Software Development Engineer,RealNetworks,"New York, NY",124000.0,15.97
3585,Software Test Engineer ( IoT device ),RAB Lighting,"New York, NY",108000.0,15.97
3586,VR/AR Virtual Reality / Augmented Reality Software Developer,The Glimpse Group,"Manhattan, NY 10018 (Clinton area)",51000.0,15.97
3587,Applications Developer (SEMS),New York City Department of Education .,"Brooklyn, NY 11201",112947.5,15.97
3588,C# Software Engineer,FIS Global,"Melville, NY",93500.0,15.97
3589,Computer Systems Analyst,Nucleus Corp,"New York, NY",77500.0,15.97
3590,Software Engineer,Jopwell,"New York, NY",142500.0,15.97
3591,Software Engineer,Current,"New York, NY",132500.0,15.97
3592,Software Engineer,Telaria,"New York, NY",120000.0,15.97
3593,Software Engineer - Analytics,Foursquare,"New York, NY",139500.0,15.97
3594,Software Developer,Flextrade,"Great Neck, NY",117500.0,15.97
3595,Software Developer,ConsumerSoft,"New York, NY",92500.0,15.97
3596,Information Technology Specialist,TDJ Essential Solutions LLC,"New York, NY 10010 (Gramercy area)",69000.0,15.97
3597,Software Engineer,iCode365,"New York, NY",100500.0,15.97
3598,RDx DevOps HBase Developer (,Credit Suisse,"New York, NY 10022 (Midtown area)",171000.0,15.97
3599,"Software Engineer/Front End Developer - New York, NY",CRH,"New York, NY 10019 (Midtown area)",112500.0,15.97
3600,Software Development Engineer in Test,Infuse Consulting Ltd,"New York, NY",120500.0,15.97
3601,eCommerce Front End Engineer,PepsiCo,"New York, NY 10017 (Midtown area)",115000.0,15.97
3602,Senior Full-Stack Engineer,605,"New York, NY 10010 (Gramercy area)",135000.0,15.97
3603,IT Regional Manager - North East,Anheuser-Busch,"New York, NY",97650.0,15.97
3604,Junior Systems Engineer,New York City DEPARTMENT OF INVESTIGATION,"Manhattan, NY 10005 (Financial District area)",75670.0,15.97
3606,Borough Empowerment Team Director,New York City Department of Education .,New York State,91404.0,15.97
3607,Product Manager (Junior or Senior),Proper Cloth,"New York, NY 10013 (Tribeca area)",62500.0,15.97
3609,Software Engineer,Technical Resource Solutions,"Schenectady, NY",87500.0,15.97
3610,Assistant in Educational Testing,New York State Education Department,"Albany, NY",69603.0,15.97
3613,Business Analyst,NYC Administration for Children's Services,"Manhattan, NY",72154.5,15.97
3614,IT Manager,Veterinary Emergency Group,"White Plains, NY",60000.0,15.97
3615,Computational Linguist - AI (Natural Language Reasoning),MIND AI,"New York, NY",85000.0,15.97
3616,Computational Linguist - AI (Natural Language Reasoning),MIND.AI,"New York, NY",85000.0,15.97
3617,Backend Web Engineer,Dashub,"New York, NY",127500.0,15.97
3618,Junior DevOps Software New York,FDM Group,"New York, NY",103000.0,15.97
3619,CAM/Geometry Software Engineer,Bantam Tools,"New York, NY",102000.0,15.97
3621,Front End Software Developer,BlueVoyant,"New York, NY 10017 (Midtown area)",125000.0,15.97
3622,Senior Software engineer,Calypso,"New York, NY",155500.0,15.97
3623,Sr. Software Engineer - Backend,Shutterfly,"New York, NY",140500.0,15.97
3624,Software Developer,"Captivate, LLC","New York, NY",114500.0,15.97
3625,Software Engineering Summer Intern - Developer Platform,WeWork,"New York, NY",121000.0,15.97
3626,Software Engineer - eCommerce,Insider Inc.,"New York, NY 10006 (Financial District area)",122000.0,15.97
3627,Software Data Engineer,1010data,"New York, NY",118000.0,15.97
3628,Database Administrator,PERFUME WORLDWIDE,"Ronkonkoma, NY",52500.0,15.97
3629,Software Developer (PHP Developer),Rectangle Health,"Valhalla, NY",90000.0,15.97
3630,Front End Developer - Web Applications,Opt-Intelligence,"New York, NY 10018 (Clinton area)",87000.0,15.97
3631,Software Test Intern,Publishers Clearing House,"Jericho, NY",62500.0,15.97
3632,Java Software Engineer,1stdibs.com,"New York, NY",133500.0,15.97
3634,Software Programmer,Hexagon PPM,"New York, NY",130000.0,15.97
3635,Developer Application Services (Java),JetBlue Airways Corporation,"Long Island City, NY",102500.0,15.97
3636,Software Developer,Hexagon US Federal,"Schenectady, NY",84000.0,15.97
3637,ASP.Net Software Engineer,GlobeTax,"New York, NY 10004 (Financial District area)",115000.0,15.97
3639,Software Developer,Maritime Capital LLC,"New York, NY 10017 (Midtown area)",165000.0,15.97
3640,Software Engineer - Core Java,Virtu Financial,"New York, NY",166500.0,15.97
3641,Software Developer,Caplugs,"Buffalo, NY 14207 (Riverside Park area)",77500.0,15.97
3642,Software Developer,TravelCLICK,"New York, NY 10018 (Clinton area)",110000.0,15.97
3643,Software Engineer,Better.com,"New York, NY",163500.0,15.97
3644,Software Engineer,Bluepoint Strategy,"New York, NY",105000.0,15.97
3645,Senior Software Engineer,CLEAR - Corporate,"New York, NY",138000.0,15.97
3646,Java Back-End Developer(node.js),Veear Projects Inc,"Manhattan, NY",129500.0,15.97
3647,Senior Software Developer,BESTPASS INC,"Albany, NY 12205",116000.0,15.97
3648,"Senior Software Engineer, Mobile (iOS / Android / React Nati...",Dataminr,"New York, NY",139000.0,15.97
3649,Senior Software Engineer – Premium Backend Engineering,Spotify,"New York, NY 10011 (Chelsea area)",152500.0,15.97
3650,Full Stack Software Engineer,White Ops,"New York, NY",122500.0,15.97
3651,Software Engineer,LiftForward,"New York, NY",120000.0,15.97
3652,Software Engineer,Vericred,"New York, NY 10010 (Gramercy area)",131500.0,15.97
3653,Software Engineer - Product,TrialSpark,"New York, NY",131000.0,15.97
3654,Core Software Engineer,Summit Securities Group,"New York, NY",160500.0,15.97
3655,Senior Software Engineer - Performance Engineering,Compass,"New York, NY 10010 (Gramercy area)",151500.0,15.97
3656,Senior Software Engineer,Conde Nast,"New York, NY 10007 (Financial District area)",145000.0,15.97
3657,Junior- Level .NET Developer,"HMB, Inc.","Columbus, OH",80000.0,11.22
3658,IT Developer,Air Waves LLC,"Lewis Center, OH 43035",65000.0,11.22
3659,SOFTWARE ENGINEER/WEB DESIGNER (Full Time),isolutions,"Columbus, OH",62000.0,11.22
3660,Fullstack Microsoft Developer,Direct IT Staff,"Dublin, OH",70000.0,11.22
3662,Junior Software Developer,Blubrry,"Columbus, OH",62500.0,11.22
3663,Clinical Apps Consultant,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",90800.0,11.22
3664,Integration Developer,The Ohio State University,"Columbus, OH",81000.0,11.22
3665,Associate Applications Analyst,The Ohio State University,"Columbus, OH",61507.0,11.22
3667,Programmer/Analyst I (Java),Ohio Public Employees Retirement System,"Columbus, OH 43215 (Downtown area)",60340.5,11.22
3668,Guideiwre Claim Center Integration,HL SOLUTIONSLLC,"Columbus, OH",120000.0,11.22
3677,Project Coordinator,The Ohio State University,"Columbus, OH",52512.0,11.22
3680,Executive Assistant,State of Ohio Jobs,"Columbus, OH 43215 (Downtown area)",67475.0,11.22
3682,Program Manager,The Ohio State University,"Columbus, OH",60000.0,11.22
3686,Administrative Assistant/Receptionist,Hill Funeral Home,"Westerville, OH 43081",30000.0,11.22
3687,Scheduler,Central Ohio Transit Authority,"Columbus, OH 43215 (Downtown area)",48079.0,11.22
3693,.NET Developer,"HMB, Inc.","Columbus, OH",105000.0,11.22
3698,Account Manager,Right Choice Resources,"Columbus, OH 43224 (North Linden area)",43500.0,11.22
3700,Director of Human Resources - 40 hrs. - Human Resources,Columbus Metropolitan Library,"Columbus, OH",120700.0,11.22
3701,Compliance Anaylst,Key Property Management Services,"Columbus, OH",45000.0,11.22
3702,Product Support Specialist,BEST LIGHTING PRODUCTS,"Pataskala, OH 43062",50000.0,11.22
3706,Development and Events Specialist,Big Brothers Big Sisters of Central Ohio,"Columbus, OH",35000.0,11.22
3707,Executive Director,Powell Chamber of Commerce,"Powell, OH 43065",46000.0,11.22
3709,J2EE Services Software Engineer,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",107000.0,11.22
3710,Front End Developer,Safelite Group,"Columbus, OH 43235 (Northwest area)",98500.0,11.22
3711,Automation & Orchestration Engineer,Heitmeyer Consulting,"Columbus, OH 43219 (Northeast area)",130000.0,11.22
3713,.NET Software Developer,AWH,"Dublin, OH 43017",89500.0,11.22
3715,Software Quality Engineer,Vertiv Co.,"Delaware, OH",72000.0,11.22
3716,Data Scientist,KOGNETICS,"Columbus, OH",70000.0,11.22
3718,BI Developer,The National Registry of EMTs,"Columbus, OH 43229 (Northland area)",97500.0,11.22
3720,Software Engineer,Synapse Tech Services,"Columbus, OH",107500.0,11.22
3723,Software Engineer - Capacity Planning,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",103500.0,11.22
3724,Systems Engineer,OSU Wexner Medical Center,"Columbus, OH",64500.0,11.22
3726,Cyber Security Engineer-TS/SCI,Markesman Group,"Columbus, OH",115000.0,11.22
3728,OneFifteen IT Project Manager,OneFifteen Health,"Dublin, OH 43017",100000.0,11.22
3729,Guidewire Claim Center Configuration,HL SOLUTIONSLLC,"Columbus, OH",125000.0,11.22
3730,IT Technician,T&R Properties,"Dublin, OH 43017",42500.0,11.22
3732,COMPUTER ASSISTANT,US Department of the Army,"Columbus, OH",49950.5,11.22
3735,Systems Engineer,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",54000.0,11.22
3737,IT Help Desk Technician,Vysion Technology Solutions,"Columbus, OH",33800.0,11.22
3738,Lead Application Engineer,MavenView,"Columbus, OH 43212",100000.0,11.22
3741,"Manager, Project Management",30 Lines,"Columbus, OH 43215 (Downtown area)",80000.0,11.22
3745,Java Developer,Dynamit,"Columbus, OH",101500.0,11.22
3746,Sr. Solutions Developer,DSW,"Columbus, OH 43219 (Northeast area)",103000.0,11.22
3747,Information Tech 2,Franklin County Children Services,"Columbus, OH 43223 (Southwest area)",32323.0,11.22
3748,DataStage Developer,System Soft Technologies,"Columbus, OH",97500.0,11.22
3749,Digital Developer III,Corporate One Federal Credit Union,"Columbus, OH 43240 (Far North area)",97500.0,11.22
3750,Senior Software Engineer,ComResource,"Columbus, OH 43215 (Downtown area)",106500.0,11.22
3751,Full Stack Developer,Safelite Group,"Columbus, OH 43235 (Northwest area)",100000.0,11.22
3752,Java Engineer /Technical Business Analyst,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",115000.0,11.22
3753,Big Data Software Engineering Manager,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",139000.0,11.22
3754,.NET Developer,Cayosoft,"Columbus, OH",104000.0,11.22
3755,Systems Engineer,ATS Automation Tooling Systems Inc.,"Lewis Center, OH 43035",69000.0,11.22
3756,UI Developer - Ecommerce,ANN Corporate,"Pataskala, OH 43062",111000.0,11.22
3757,SQL Developer-3,York Risk Services Group,"Dublin, OH",91000.0,11.22
3758,Lead Software Developer,MPW Industrial Services,"Hebron, OH 43025",95000.0,11.22
3759,AI Software Developer Consultant,Accenture,"Columbus, OH",112000.0,11.22
3760,Staff: Web Services - Full-Stack Web Developer,Cedarville University,"Cedarville, OH 45314",63000.0,11.22
3761,Software Engineer III,ASTUTE,"Columbus, OH",94000.0,11.22
3762,IT Desktop Support Technician,Union County Auditor's Office,"Marysville, OH",44189.5,11.22
3763,Corporate Endpoint Systems Engineer,Abercrombie and Fitch Co.,"Columbus, OH",84000.0,11.22
3764,IT Asset Management Specialist,Service Global,"Columbus, OH 43219 (Northeast area)",58500.0,11.22
3766,Senior Mobile Software Developer,MoveHQ,"Columbus, OH",104500.0,11.22
3773,Research Specialist,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",55390.0,11.22
3777,Sr. Financial Analyst,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",68000.0,11.22
3779,Staff Accountant,TekCollect Inc,"Columbus, OH 43215 (Downtown area)",47500.0,11.22
3780,Location Manager,Blue Star Barbershop- Easton,"Columbus, OH 43230",47500.0,11.22
3781,Enterprise Architect,City of Columbus Department of Technology,"Columbus, OH",114500.0,11.22
3782,Checkpoint Firewall Consultant,"ePlus Technology, inc.","Marysville, OH",107500.0,11.22
3786,Accounting Coordinator,"Arnet Technologies, Inc.","Columbus, OH 43229 (Northland area)",35000.0,11.22
3787,IT Field Technician,Buchanan Technologies,"Columbus, OH",45000.0,11.22
3790,Pricing and Contracts Administrator,Muirfield Energy,"Dublin, OH 43017",45000.0,11.22
3792,Computer Build Tech & Delivery driver,RenTek,"Columbus, OH 43223 (Southwest area)",31000.0,11.22
3793,IT Desktop Support Technician,"Union County, OH","Marysville, OH",44189.5,11.22
3797,Web Developer,Zipline Logistics,"Columbus, OH 43215 (Downtown area)",67500.0,11.22
3798,Sr. Clinical Apps Analyst,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",78600.0,11.22
3800,"Manager, Weatherization Assistance Programs",State of Ohio Jobs,"Columbus, OH",70000.0,11.22
3804,Account Executive (Columbus),BloomReach,"Columbus, OH",100000.0,11.22
3806,Accountant,National Accounting Search,"Columbus, OH",60000.0,11.22
3807,Academic Program Specialist,The Ohio State University,"Columbus, OH",56500.0,11.22
3818,Cloud Network Engineer,Expedient,"Columbus, OH",110500.0,11.22
3819,Senior Front-end Software Engineer,Collage.com,"Columbus, OH",104000.0,11.22
3825,.NET Kentico Developer,Peer Solutions Group,"Columbus, OH",86500.0,11.22
3826,Manufacturing Engineer,ANOMATIC CORPORATION,"Newark, OH 43055",80000.0,11.22
3828,Guidewire PolicyCenter Integration,HL SOLUTIONSLLC,"Columbus, OH",125000.0,11.22
3830,Digital Brand Manager,R &A Marketing,"Columbus, OH 43235 (Northwest area)",32500.0,11.22
3831,Estimator,Carrara Companies,"Columbus, OH 43219 (Northeast area)",50000.0,11.22
3834,Operations Management Experience,Elytus Ltd.,"Columbus, OH 43215 (Downtown area)",48500.0,11.22
3836,Account Executive,"Mediu, Inc.","Columbus, OH 43085 (Worthington area)",175000.0,11.22
3838,Clinical Research Coord-Senior,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",47500.0,11.22
3839,Urban Technician,"Union County, OH","Marysville, OH",42640.0,11.22
3840,Software Developer - All Levels,Liberty Mutual Insurance,"Seattle, WA 98101 (Downtown area)",134700.0,17.64
3841,Software Engineer (All levels),Bungee Tech,"Bellevue, WA",100000.0,17.64
3842,Software Engineer I,Tacoma-Pierce County Health Department,"Tacoma, WA",89502.5,17.64
3843,Software Engineer,"Coinme, Inc.","Seattle, WA",80000.0,17.64
3844,Entry Level Software Engineer,HCL America,"Redmond, WA 98052",60000.0,17.64
3845,Entry Level Software Engineer,SR Education Group,"Kirkland, WA",90000.0,17.64
3846,Manual Tester,BiSoft,"Redmond, WA",60000.0,17.64
3847,Data Analyst,Workforce Development Council of Seattle-King Coun...,"Seattle, WA 98121 (Belltown area)",85813.0,17.64
3848,"Software Development Engineer (C# or Java, for Microsoft)",Aptly Technology,"Seattle, WA",90000.0,17.64
3849,Police Records Specialist (Police Support Services Specialis...,City of Redmond,"Redmond, WA 98052",56736.0,17.64
3850,"Software On-boarding Specialist in CA, NV, OR, WA",Moraware,"Seattle, WA",50000.0,17.64
3851,Software Engineer,Traverse Data,"Seattle, WA",82500.0,17.64
3852,Automation Tester,KRG TECH,"Bellevue, WA",90000.0,17.64
3853,Software Engineer,Qcentrio,"Everett, WA",96000.0,17.64
3855,Program Specialist - Continuing Education,Seattle Community Colleges,"Seattle, WA 98103 (Green Lake - Wallingford area)",56082.0,17.64
3856,Software Development Manager,Bill4Time.com,"Bellevue, WA 98007 (Lake Hills area)",135000.0,17.64
3857,Software Engineering Internship,FUJIFILM,"Bothell, WA",95000.0,17.64
3858,Software Engineer,JETOPTERA,"Edmonds, WA 98020",104000.0,17.64
3861,Software Engineer I,zulily,"Seattle, WA 98121 (Belltown area)",112500.0,17.64
3862,Software Engineer - Animation,Biblioso,"Redmond, WA",87000.0,17.64
3863,Software Engineer I - AMP,Zulily,"Seattle, WA 98121 (Belltown area)",94000.0,17.64
3864,Development Analyst,Brawner & Company,"Snoqualmie, WA 98065",86500.0,17.64
3865,C# Backend Developer + Azure,Sigma Software LLC,"Redmond, WA",84000.0,17.64
3866,"Software Engineer, VizQL",Tableau,"Kirkland, WA",106000.0,17.64
3867,Security Specialist,US Department of Homeland Security,"Bothell, WA",64456.5,17.64
3868,Software Test Engineer,Smith Technologies,"Anacortes, WA 98221",77000.0,17.64
3869,"Technologist, Software Development",Liberty Mutual Insurance,"Seattle, WA 98101 (Downtown area)",148400.0,17.64
3874,Junior Director of Real Estate,Stay Alfred,"Spokane Valley, WA 99216",45000.0,17.64
3875,Software Engineer - I,f5,"Seattle, WA",105000.0,17.64
3876,Software Tester,Cayzen Technologies,"Lacey, WA 98503",88000.0,17.64
3879,Software Developer,The Northlake Partners,"Redmond, WA",82500.0,17.64
3880,DSHS IT Systems Specialist,State of Washington Dept. of Social and Health Ser...,"Kennewick, WA",70092.0,17.64
3885,Software Development Engineer,RMS,"Bellevue, WA 98004 (Downtown area)",125000.0,17.64
3886,Software Support Analyst - 190402,WSIPC,"Everett, WA",75733.5,17.64
3887,Jr. Data Engineer,D4DT,"Bellevue, WA",87500.0,17.64
3888,Software Engineer,Getty Images,"Seattle, WA 98103 (Green Lake - Wallingford area)",138780.0,17.64
3889,Software Engineer,UNIWEST CORPORATION,"Pasco, WA 99301",82500.0,17.64
3890,Data Analyst I - Brain Science,Allen Institute,"Seattle, WA 98109 (Westlake area)",92000.0,17.64
3891,Sr. Software Engineer,Microsoft,"Redmond, WA",119500.0,17.64
3892,Software Developer Engineer in Test,DDS Wireless International Inc.,"Redmond, WA",105000.0,17.64
3893,Software Development Engineer,New Engen,"Seattle, WA",149000.0,17.64
3894,Sr. Software Engineer - APIs,"Discovery Communications, LLC","Bellevue, WA",135000.0,17.64
3895,Graphics/ UI Software Engineer,Neal Gaming,"Redmond, WA",104000.0,17.64
3896,Sr. Software Engineer,Samsung Electronics,"Bellevue, WA 98004 (Downtown area)",91500.0,17.64
3897,Salesforce Program Analyst,Homage Senior Services,"Lynnwood, WA 98036",75000.0,17.64
3898,Senior Software Development Engineer,iTrellis,"Seattle, WA 98101 (Downtown area)",118000.0,17.64
3899,Software Test Engineer,Thunder,"Bellevue, WA 98004 (Downtown area)",96500.0,17.64
3900,Full Stack SDE - Software Development Engineer,Groupon,"Seattle, WA 98101 (Downtown area)",116000.0,17.64
3901,Software Development Engineer II - Cozi,Meredith Corporation,"Seattle, WA",114500.0,17.64
3902,Software Development Engineer,Premera Blue Cross,"Mountlake Terrace, WA 98043",95000.0,17.64
3903,Full Stack Software Engineer,Groupon,"Seattle, WA 98101 (Downtown area)",115000.0,17.64
3904,Associate Developer in Test,Expeditors,"Seattle, WA 98104",80500.0,17.64
3905,Software Engineer,Google,"Kirkland, WA 98033 (Highlands area)",87000.0,17.64
3906,Software Engineer,GE Renewable Energy,"Redmond, WA 98052",95000.0,17.64
3907,Software Engineering Specialist,GE Healthcare,"Seattle, WA 98104",109000.0,17.64
3908,Software Development Engineer,KRT Marketing for CalPortland,"Bellevue, WA 98005 (Wilburton area)",118000.0,17.64
3909,Software Development Engineer - Mid Level,Tyemill,"Seattle, WA 98104",129000.0,17.64
3910,Software Engineer - API Developer,"Orion Advisor Services, LLC","Bothell, WA",90500.0,17.64
3911,Software Developer,BiSoft,"Redmond, WA",115000.0,17.64
3912,.NET Developer,Regal Logistics,"Fife, WA",89000.0,17.64
3913,Software Engineer,Twitter,"Seattle, WA",125000.0,17.64
3914,Software Developer 4,Oracle,"Seattle, WA",104000.0,17.64
3915,Software Engineer,Sphere,"Seattle, WA",108500.0,17.64
3916,Test Software Engineer,Facebook,"Redmond, WA",103000.0,17.64
3917,Software Architect,Microsoft,"Redmond, WA",141000.0,17.64
3918,"Software Engineer, Product Testing, Visualization",Tableau,"Seattle, WA 98107 (Ballard area)",112000.0,17.64
3919,Senior Research Software Engineer,Microsoft,"Redmond, WA",103000.0,17.64
3920,Full stack developer-Back End,Integral GIS,"Seattle, WA 98101 (Downtown area)",80000.0,17.64
3921,Technical systems Coordinatior,City of Redmond,"Redmond, WA",83940.0,17.64
3922,Business Process Analyst,City of Bellevue,"Bellevue, WA 98004 (Downtown area)",82088.0,17.64
3923,Business Systems Analyst - Seattle Pacific University,Seattle Pacific University,"Seattle, WA",72500.0,17.64
3924,Director of Business Applications,City of Seattle,"Seattle, WA",135741.0,17.64
3925,DSHS Business Intelligence SQL Database Developer (in-traini...,State of Washington Dept. of Social and Health Ser...,"Lacey, WA",71358.0,17.64
3926,Software Developer/Sr. Software Developer,Liberty Mutual Insurance,"Seattle, WA 98101 (Downtown area)",108950.0,17.64
3927,Software Developer - Platform,Wizards of the Coast,"Renton, WA 98057",87000.0,17.64
3928,Senior Software Development Engineer,Microsoft,"Redmond, WA",112500.0,17.64
3929,Software Tester Class C – II,Highbrow Technologies,"Bellevue, WA",84500.0,17.64
3930,Software Development Engineer,"Ryan Specialty Group, LLC","Bellevue, WA",112500.0,17.64
3931,Software Development Engineer,Ryan Specialty Group,"Bellevue, WA",112500.0,17.64
3932,Software Engineer lll,Allen Institute,"Seattle, WA 98109 (Westlake area)",135500.0,17.64
3933,SteamOS Software Engineer,Valve Software,"Bellevue, WA 98004 (Downtown area)",125000.0,17.64
3934,Software Engineer - Build Infrastructure,Facebook,"Redmond, WA",100000.0,17.64
3935,Software Engineer,GE Healthcare,"Seattle, WA 98104",100000.0,17.64
3936,"Software Developer, Dynamics AX","Tyler Technologies, Inc.","Renton, WA 98057",60000.0,17.64
3937,UI Software Engineer,Microsoft,"Redmond, WA",99000.0,17.64
3938,Administrative Assistant,No Surprise Home Inspections,"Fairfield, WA 99012",52500.0,17.64
3940,"Software Engineer, Genoa Healthcare",Genoa Healthcare,"Renton, WA 98057",91500.0,17.64
3941,Research Software Engineer,Parametric,"Seattle, WA 98104",111000.0,17.64
3942,"Software Engineer, Messenger",Facebook,"Seattle, WA 98101 (Downtown area)",44500.0,17.64
3943,Jr. UX Designer,Rational Consulting,"Redmond, WA",82500.0,17.64
3944,User Experience Designer,King County,"Seattle, WA 98168",121189.0,17.64
3945,Manager -Software Development,RecruiterDNA,"Seattle, WA 98102 (Capitol Hill area)",150000.0,17.64
3946,Software Design Engineer 1 ( Gamming Environment ),C2S Technologies,"Redmond, WA",119500.0,17.64
3947,Software Development Engineer in Test,Rakuten USA,"Seattle, WA 98101 (Downtown area)",125000.0,17.64
3948,Program Analyst,US Department of Labor,"Seattle, WA 98104",64456.5,17.64
3949,Software Development Engineer,WatchGuard Technologies,"Seattle, WA 98104",121000.0,17.64
3950,Manager Software Engineering,Walt Disney Direct-to-Consumer and International,"Seattle, WA",131000.0,17.64
3951,HR Application Developer,City of Seattle,"Seattle, WA",103898.5,17.64
3952,Experienced Software Engineer - US Citizenship Required,PLEXSYS,"Camas, WA 98607",73800.0,17.64
3953,Information Technology Specialist,US Department of Justice,"Seattle, WA",72989.0,17.64
3954,Human Resources Administrator,"Pacific Northwest Title of Kitsap County, Inc.","Silverdale, WA",53500.0,17.64
3955,Full Stack Developer,Pike13,"Seattle, WA",135000.0,17.64
3956,Software Development Manager,Liberty Mutual Insurance,"Seattle, WA 98101 (Downtown area)",152750.0,17.64
3957,Full Time Content Writer @ Tech Company,GoToTags,"Spokane, WA 99201 (West Central area)",50000.0,17.64
3958,Accela External Customer Support,City of Seattle,"Seattle, WA",90797.0,17.64
3959,Construction Communications Supervisor-CC5,State of Washington Dept. of Transportation,"Shoreline, WA",71076.0,17.64
3960,Warehouse Manager,TKK Communications,"Ferndale, WA",54000.0,17.64
3961,Accounting Assistant,Intenza Fitness,"Redmond, WA 98052",45000.0,17.64
3963,Revenue and Collections Manager,Metropolitan Washington Airports Authority,"Headquarters, WA",110630.0,17.64
3964,Information Systems Tech,North Valley Hospital District,"Tonasket, WA 98855",60000.0,17.64
3965,Accountant,Clark & Associates CPA P.S.,"Kent, WA 98032",65000.0,17.64
3966,Associate Dean of College & Career Pathways,Renton Technical College,"Renton, WA 98056",85000.0,17.64
3969,Operations Manager,Carlyon Beach Homeowners Association,"Olympia, WA",52000.0,17.64
3970,Education Program Specialist; Reopened 5/6/19,Spokane County Washington,"Spokane, WA",39293.5,17.64
3976,Software Engineer,"Security Industry Specialists, Inc.","Seattle, WA",95000.0,17.64
3977,"Software Development Engineer (Full-Stack), Payments",Tune,"Seattle, WA",106000.0,17.64
3978,Software Engineer,Remarkably,"Seattle, WA",113500.0,17.64
3979,"Software Engineer, Visualization Rendering",Tableau,"Seattle, WA 98107 (Ballard area)",137500.0,17.64
3980,Graphics / UI Software Engineer,Biblioso,"Redmond, WA",107500.0,17.64
3981,Senior Software Developer at Crelate,Crelate,"Kirkland, WA",94500.0,17.64
3982,Software Development Engineer (Back end),DreamBox Learning,"Bellevue, WA 98004 (Downtown area)",108500.0,17.64
3983,"Software Engineer, SRE",Streamline LLC,"Bothell, WA",112500.0,17.64
3984,Software Design Engineer,Biblioso,"Redmond, WA",82000.0,17.64
